DATE,REGION,CODE,NB_POINTS_SOUTIRAGE,ENERGIE_SOUTIREE
2023-04-11,Hauts-de-France,32,143493078,39227974281.0
2023-04-11,Normandie,28,95894433,28230970220.0
2023-04-11,Nouvelle Aquitaine,75,175858604,44064035878.0
2023-04-11,Occitanie,76,191113121,44570350620.0
2023-04-11,Pays de la Loire,52,110702888,30069344396.0
2023-04-11,Provence-Alpes-Côte d'Azur,93,170049272,41034426282.0
2023-04-11,Île-de-France,11,316877086,73865939451.0
2023-04-12,Auvergne-Rhône-Alpes,84,234105188,62132416035.0
2023-04-12,Bourgogne-Franche-Comté,27,82746812,22691985073.0
2023-04-12,Bretagne,53,104969876,29087365309.0
2023-04-12,Centre-Val de Loire,24,69206115,20850664048.0
2023-04-12,Grand-Est,44,146732002,40786662652.0
2023-04-12,Hauts-de-France,32,143501988,40781269416.0
2023-04-12,Normandie,28,95901918,29410514679.0
2023-04-12,Nouvelle Aquitaine,75,175868854,45919796259.0
2023-04-12,Occitanie,76,191129260,46449891400.0
2023-04-12,Pays de la Loire,52,110708700,31204454350.0
2023-04-12,Provence-Alpes-Côte d'Azur,93,170066492,42630484815.0
2023-04-12,Île-de-France,11,316906636,76608562499.0
2023-04-13,Auvergne-Rhône-Alpes,84,234112934,65719417095.0
2023-04-13,Bourgogne-Franche-Comté,27,82752528,24049676973.0
2023-04-13,Bretagne,53,104977265,30830497404.0
2023-04-13,Centre-Val de Loire,24,69205270,22141767675.0
2023-04-13,Grand-Est,44,146734184,42796804783.0
2023-04-13,Hauts-de-France,32,143501969,43042477533.0
2023-04-13,Normandie,28,95904010,31195956073.0
2023-04-13,Nouvelle Aquitaine,75,175878633,48886959301.0
2023-04-13,Occitanie,76,191136090,49311977613.0
2023-04-13,Pays de la Loire,52,110711628,33091549282.0
2023-04-13,Provence-Alpes-Côte d'Azur,93,170078026,45165079008.0
2023-04-13,Île-de-France,11,316927628,80439469050.0
2023-04-14,Auvergne-Rhône-Alpes,84,234128011,68224443166.0
2023-04-14,Bourgogne-Franche-Comté,27,82759052,25002270265.0
2023-04-14,Bretagne,53,104984322,31984986285.0
2023-04-14,Centre-Val de Loire,24,69208972,23063482734.0
2023-04-14,Grand-Est,44,146741017,43891828135.0
2023-04-14,Hauts-de-France,32,143508858,44769062386.0
2023-04-14,Normandie,28,95910806,32499654677.0
2023-04-14,Nouvelle Aquitaine,75,175888392,50815494918.0
2023-04-14,Occitanie,76,191151253,51272999212.0
2023-04-14,Pays de la Loire,52,110720514,34341210911.0
2023-04-14,Provence-Alpes-Côte d'Azur,93,170091432,47014936350.0
2023-04-14,Île-de-France,11,316964057,83450570720.0
2023-04-15,Auvergne-Rhône-Alpes,84,234123884,66399092378.0
2023-04-15,Bourgogne-Franche-Comté,27,82756592,24387041572.0
2023-04-15,Bretagne,53,104984470,31018132343.0
2023-04-15,Centre-Val de Loire,24,69206045,22479571529.0
2023-04-15,Grand-Est,44,146741267,42949419632.0
2023-04-15,Hauts-de-France,32,143505922,43748997317.0
2023-04-15,Normandie,28,95909134,31650654218.0
2023-04-15,Nouvelle Aquitaine,75,175878606,49433129224.0
2023-04-15,Occitanie,76,191145976,49962285367.0
2023-04-15,Pays de la Loire,52,110715044,33292480550.0
2023-04-15,Provence-Alpes-Côte d'Azur,93,170089380,45801553626.0
2023-04-15,Île-de-France,11,316965571,81159073823.0
2023-04-16,Auvergne-Rhône-Alpes,84,234107216,63833463481.0
2023-04-16,Bourgogne-Franche-Comté,27,82752134,23499737569.0
2023-04-16,Bretagne,53,104978772,29721686492.0
2023-04-16,Centre-Val de Loire,24,69200456,21630273748.0
2023-04-16,Grand-Est,44,146733709,41970194403.0
2023-04-16,Hauts-de-France,32,143493977,42194534907.0
2023-04-16,Normandie,28,95901801,30403635023.0
2023-04-16,Nouvelle Aquitaine,75,175869190,47622854336.0
2023-04-16,Occitanie,76,191132508,48078090569.0
2023-04-16,Pays de la Loire,52,110707151,31952174822.0
2023-04-16,Provence-Alpes-Côte d'Azur,93,170081162,44005257756.0
2023-04-16,Île-de-France,11,316954108,77919679722.0
2023-04-17,Auvergne-Rhône-Alpes,84,234132244,62381461304.0
2023-04-17,Bourgogne-Franche-Comté,27,82759508,22865661345.0
2023-04-17,Bretagne,53,104988500,28880829744.0
2023-04-17,Centre-Val de Loire,24,69208334,20896049630.0
2023-04-17,Grand-Est,44,146743948,40802768617.0
2023-04-17,Hauts-de-France,32,143505692,40966232707.0
2023-04-17,Normandie,28,95911964,29488836018.0
2023-04-17,Nouvelle Aquitaine,75,175890845,46249893766.0
2023-04-17,Occitanie,76,191157371,46767300725.0
2023-04-17,Pays de la Loire,52,110718327,30969807159.0
2023-04-17,Provence-Alpes-Côte d'Azur,93,170101884,42870804281.0
2023-04-17,Île-de-France,11,316984834,76684261271.0
2023-04-18,Auvergne-Rhône-Alpes,84,234132563,59812423485.0
2023-04-18,Bourgogne-Franche-Comté,27,82756782,21914561263.0
2023-04-18,Bretagne,53,104990153,27681165125.0
2023-04-18,Centre-Val de Loire,24,69207594,19883243799.0
2023-04-18,Grand-Est,44,146743600,39603676075.0
2023-04-18,Hauts-de-France,32,143500032,39229740534.0
2023-04-18,Normandie,28,95911952,28198894547.0
2023-04-18,Nouvelle Aquitaine,75,175895318,44204717980.0
2023-04-18,Occitanie,76,191164398,44793757546.0
2023-04-18,Pays de la Loire,52,110721565,29586501851.0
2023-04-18,Provence-Alpes-Côte d'Azur,93,170107969,41110897763.0
2023-04-18,Île-de-France,11,316989557,73840270643.0
2023-04-19,Auvergne-Rhône-Alpes,84,234138310,56270910223.0
2023-04-19,Bourgogne-Franche-Comté,27,82759630,20611211684.0
2023-04-19,Bretagne,53,104992372,26022239989.0
2023-04-19,Centre-Val de Loire,24,69208606,18599548431.0
2023-04-19,Grand-Est,44,146745162,37506775291.0
2023-04-19,Hauts-de-France,32,143500020,36947213223.0
2023-04-19,Normandie,28,95913950,26401365688.0
2023-04-19,Nouvelle Aquitaine,75,175906540,41539374646.0
2023-04-19,Occitanie,76,191167750,42144663192.0
2023-04-19,Pays de la Loire,52,110724190,27780924729.0
2023-04-19,Provence-Alpes-Côte d'Azur,93,170113796,38682106908.0
2023-04-19,Île-de-France,11,317004931,69838234144.0
2023-04-20,Auvergne-Rhône-Alpes,84,234150389,56515127754.0
2023-04-20,Bourgogne-Franche-Comté,27,82758620,20715765869.0
2023-04-20,Bretagne,53,104995986,26091569266.0
2023-04-20,Centre-Val de Loire,24,69209785,18667744743.0
2023-04-20,Grand-Est,44,146747470,38009327095.0
2023-04-20,Hauts-de-France,32,143500890,37228467416.0
2023-04-20,Normandie,28,95917816,26544471828.0
2023-04-20,Nouvelle Aquitaine,75,175916286,41677645663.0
2023-04-20,Occitanie,76,191177468,42305102875.0
2023-04-20,Pays de la Loire,52,110726772,27818761545.0
2023-04-20,Provence-Alpes-Côte d'Azur,93,170119953,38925345981.0
2023-04-20,Île-de-France,11,317026007,70255597465.0
2023-04-21,Auvergne-Rhône-Alpes,84,234162141,58276507821.0
2023-04-21,Bourgogne-Franche-Comté,27,82761678,21449478958.0
2023-04-21,Bretagne,53,105000658,27030519660.0
2023-04-21,Centre-Val de Loire,24,69212528,19346050337.0
2023-04-21,Grand-Est,44,146751666,38720966251.0
2023-04-21,Hauts-de-France,32,143502549,38540999105.0
2023-04-21,Normandie,28,95922908,27535542994.0
2023-04-21,Nouvelle Aquitaine,75,175922268,43141867417.0
2023-04-21,Occitanie,76,191185949,43773038825.0
2023-04-21,Pays de la Loire,52,110736138,28788396308.0
2023-04-21,Provence-Alpes-Côte d'Azur,93,170123935,40321083750.0
2023-04-21,Île-de-France,11,317042974,72247524183.0
2023-04-22,Auvergne-Rhône-Alpes,84,234149703,57176380194.0
2023-04-22,Bourgogne-Franche-Comté,27,82757812,21078379292.0
2023-04-22,Bretagne,53,104996860,26519710246.0
2023-04-22,Centre-Val de Loire,24,69210906,18994285385.0
2023-04-22,Grand-Est,44,146747488,37396170958.0
2023-04-22,Hauts-de-France,32,143493954,38004142777.0
2023-04-22,Normandie,28,95917115,27013424457.0
2023-04-22,Nouvelle Aquitaine,75,175916784,42503611330.0
2023-04-22,Occitanie,76,191179716,43149897002.0
2023-04-22,Pays de la Loire,52,110729136,28253982999.0
2023-04-22,Provence-Alpes-Côte d'Azur,93,170121178,39689949037.0
2023-04-22,Île-de-France,11,317039116,70812639771.0
2023-04-23,Auvergne-Rhône-Alpes,84,234145194,57084458576.0
2023-04-23,Bourgogne-Franche-Comté,27,82754991,21091822618.0
2023-04-23,Bretagne,53,104993794,26484762092.0
2023-04-23,Centre-Val de Loire,24,69207736,19046053910.0
2023-04-23,Grand-Est,44,146743900,37127886376.0
2023-04-23,Hauts-de-France,32,143489420,38110451773.0
2023-04-23,Normandie,28,95913348,27048902771.0
2023-04-23,Nouvelle Aquitaine,75,175912276,42667081193.0
2023-04-23,Occitanie,76,191174039,43256734909.0
2023-04-23,Pays de la Loire,52,110724244,28258919042.0
2023-04-23,Provence-Alpes-Côte d'Azur,93,170117744,39716398693.0
2023-04-23,Île-de-France,11,317029284,70542305654.0
2023-04-24,Auvergne-Rhône-Alpes,84,234172724,57596180791.0
2023-04-24,Bourgogne-Franche-Comté,27,82764148,21248564238.0
2023-04-24,Bretagne,53,105010040,26761273103.0
2023-04-24,Centre-Val de Loire,24,69214082,19075422190.0
2023-04-24,Grand-Est,44,146754376,37744482521.0
2023-04-24,Hauts-de-France,32,143502424,38218784125.0
2023-04-24,Normandie,28,95921850,27237430243.0
2023-04-24,Nouvelle Aquitaine,75,175935722,42988529367.0
2023-04-24,Occitanie,76,191202180,43654040396.0
2023-04-24,Pays de la Loire,52,110738592,28475436768.0
2023-04-24,Provence-Alpes-Côte d'Azur,93,170135435,40193552925.0
2023-04-24,Île-de-France,11,317065467,71468508246.0
2023-04-25,Auvergne-Rhône-Alpes,84,234173740,58107992240.0
2023-04-25,Bourgogne-Franche-Comté,27,82763268,21440719847.0
2023-04-25,Bretagne,53,105010402,27107039053.0
2023-04-25,Centre-Val de Loire,24,69211976,19211270798.0
2023-04-25,Grand-Est,44,146752122,38619397679.0
2023-04-25,Hauts-de-France,32,143500087,38504099556.0
2023-04-25,Normandie,28,95920704,27476210946.0
2023-04-25,Nouvelle Aquitaine,75,175939994,43473424433.0
2023-04-25,Occitanie,76,191202118,44137113129.0
2023-04-25,Pays de la Loire,52,110736498,28781802038.0
2023-04-25,Provence-Alpes-Côte d'Azur,93,170144021,40636009688.0
2023-04-25,Île-de-France,11,317066965,72189854657.0
2023-04-26,Auvergne-Rhône-Alpes,84,234186949,57575091297.0
2023-04-26,Bourgogne-Franche-Comté,27,82766478,21247815166.0
2023-04-26,Bretagne,53,105014716,26842245942.0
2023-04-26,Centre-Val de Loire,24,69213240,19008606883.0
2023-04-26,Grand-Est,44,146755396,38165491440.0
2023-04-26,Hauts-de-France,32,143502412,38197042990.0
2023-04-26,Normandie,28,95922928,27227321612.0
2023-04-26,Nouvelle Aquitaine,75,175948769,43097939088.0
2023-04-26,Occitanie,76,191207502,43775369900.0
2023-04-26,Pays de la Loire,52,110739209,28490824816.0
2023-04-26,Provence-Alpes-Côte d'Azur,93,170157769,40336695801.0
2023-04-26,Île-de-France,11,317087456,71481723283.0
2023-04-27,Auvergne-Rhône-Alpes,84,234197464,53105958484.0
2023-04-27,Bourgogne-Franche-Comté,27,82770720,19540502415.0
2023-04-27,Bretagne,53,105020071,24746700115.0
2023-04-27,Centre-Val de Loire,24,69212861,17357421675.0
2023-04-27,Grand-Est,44,146757063,35065329302.0
2023-04-27,Hauts-de-France,32,143502320,35168491041.0
2023-04-27,Normandie,28,95923563,24967410028.0
2023-04-27,Nouvelle Aquitaine,75,175959700,39604944102.0
2023-04-27,Occitanie,76,191218864,40439972056.0
2023-04-27,Pays de la Loire,52,110741622,26211991724.0
2023-04-27,Provence-Alpes-Côte d'Azur,93,170165525,37460469671.0
2023-04-27,Île-de-France,11,317107034,66180786101.0
2023-04-28,Auvergne-Rhône-Alpes,84,234214964,49483540535.0
2023-04-28,Bourgogne-Franche-Comté,27,82775664,18141024382.0
2023-04-28,Bretagne,53,105026624,22962608783.0
2023-04-28,Centre-Val de Loire,24,69216520,16029537578.0
2023-04-28,Grand-Est,44,146767642,32939249420.0
2023-04-28,Hauts-de-France,32,143511142,32670076755.0
2023-04-28,Normandie,28,95929298,23042231792.0
2023-04-28,Nouvelle Aquitaine,75,175972386,36885205343.0
2023-04-28,Occitanie,76,191234736,37716900433.0
2023-04-28,Pays de la Loire,52,110749026,24304104643.0
2023-04-28,Provence-Alpes-Côte d'Azur,93,170177344,34942008494.0
2023-04-28,Île-de-France,11,317131955,61912980479.0
2023-04-29,Auvergne-Rhône-Alpes,84,234188921,49258380892.0
2023-04-29,Bourgogne-Franche-Comté,27,82761909,18079298351.0
2023-04-29,Bretagne,53,105020285,22822407375.0
2023-04-29,Centre-Val de Loire,24,69208298,16016929424.0
2023-04-29,Grand-Est,44,146760560,32844120079.0
2023-04-29,Hauts-de-France,32,143494305,32668883300.0
2023-04-29,Normandie,28,95918987,22975893758.0
2023-04-29,Nouvelle Aquitaine,75,175956518,36791891788.0
2023-04-29,Occitanie,76,191209624,37612174002.0
2023-04-29,Pays de la Loire,52,110737958,24194090929.0
2023-04-29,Provence-Alpes-Côte d'Azur,93,170166125,34809898076.0
2023-04-29,Île-de-France,11,317105959,61515801601.0
2023-04-30,Auvergne-Rhône-Alpes,84,234161380,48648287052.0
2023-04-30,Bourgogne-Franche-Comté,27,82749680,17889018268.0
2023-04-30,Bretagne,53,105009376,22515965076.0
2023-04-30,Centre-Val de Loire,24,69200678,15909821323.0
2023-04-30,Grand-Est,44,146743792,32377944637.0
2023-04-30,Hauts-de-France,32,143476440,32368182676.0
2023-04-30,Normandie,28,95908620,22743528623.0
2023-04-30,Nouvelle Aquitaine,75,175936220,36471118432.0
2023-04-30,Occitanie,76,191189358,37221176025.0
2023-04-30,Pays de la Loire,52,110727204,23927068164.0
2023-04-30,Provence-Alpes-Côte d'Azur,93,170152192,34443587917.0
2023-04-30,Île-de-France,11,317068947,60437852322.0
2023-05-01,Auvergne-Rhône-Alpes,84,234115644,49435994831.0
2023-05-01,Bourgogne-Franche-Comté,27,82736216,18139960132.0
2023-05-01,Bretagne,53,104996794,22795946827.0
2023-05-01,Centre-Val de Loire,24,69189572,16122538351.0
2023-05-01,Grand-Est,44,146722320,32899169162.0
2023-05-01,Hauts-de-France,32,143455361,32792469543.0
2023-05-01,Normandie,28,95892591,23000035962.0
2023-05-01,Nouvelle Aquitaine,75,175907007,37128998109.0
2023-05-01,Occitanie,76,191159917,37920294505.0
2023-05-01,Pays de la Loire,52,110714148,24248939227.0
2023-05-01,Provence-Alpes-Côte d'Azur,93,170120887,35118146163.0
2023-05-01,Île-de-France,11,316976022,61358233941.0
2023-05-02,Auvergne-Rhône-Alpes,84,234126092,49274452616.0
2023-05-02,Bourgogne-Franche-Comté,27,82739388,18014502726.0
2023-05-02,Bretagne,53,105003628,22732538359.0
2023-05-02,Centre-Val de Loire,24,69193058,15901850096.0
2023-05-02,Grand-Est,44,146727195,32458593673.0
2023-05-02,Hauts-de-France,32,143466204,32342471617.0
2023-05-02,Normandie,28,95898197,22823373722.0
2023-05-02,Nouvelle Aquitaine,75,175922346,36851212670.0
2023-05-02,Occitanie,76,191177365,37749729998.0
2023-05-02,Pays de la Loire,52,110724745,24086180835.0
2023-05-02,Provence-Alpes-Côte d'Azur,93,170128554,35030723952.0
2023-05-02,Île-de-France,11,316994067,61288164500.0
2023-05-03,Auvergne-Rhône-Alpes,84,234105964,47787140299.0
2023-05-03,Bourgogne-Franche-Comté,27,82731900,17437229490.0
2023-05-03,Bretagne,53,105003288,21959412141.0
2023-05-03,Centre-Val de Loire,24,69186444,15339100736.0
2023-05-03,Grand-Est,44,146712147,31473854026.0
2023-05-03,Hauts-de-France,32,143452190,31348846285.0
2023-05-03,Normandie,28,95891692,22044366848.0
2023-05-03,Nouvelle Aquitaine,75,175911274,35695086025.0
2023-05-03,Occitanie,76,191164060,36670680972.0
2023-05-03,Pays de la Loire,52,110721114,23265422055.0
2023-05-03,Provence-Alpes-Côte d'Azur,93,170123204,34078217684.0
2023-05-03,Île-de-France,11,316974508,59495581863.0
2023-05-04,Auvergne-Rhône-Alpes,84,234102132,45737810189.0
2023-05-04,Bourgogne-Franche-Comté,27,82731095,16653139771.0
2023-05-04,Bretagne,53,105006208,20986554393.0
2023-05-04,Centre-Val de Loire,24,69185736,14584307609.0
2023-05-04,Grand-Est,44,146706752,29963418175.0
2023-05-04,Hauts-de-France,32,143453759,29883279074.0
2023-05-04,Normandie,28,95890114,20955703257.0
2023-05-04,Nouvelle Aquitaine,75,175913882,34155386952.0
2023-05-04,Occitanie,76,191168123,35169245470.0
2023-05-04,Pays de la Loire,52,110725666,22211729620.0
2023-05-04,Provence-Alpes-Côte d'Azur,93,170130563,32675675790.0
2023-05-04,Île-de-France,11,316980063,57028544814.0
2023-05-05,Auvergne-Rhône-Alpes,84,234100086,45511348825.0
2023-05-05,Bourgogne-Franche-Comté,27,82731404,16549225760.0
2023-05-05,Bretagne,53,105009611,20847305292.0
2023-05-05,Centre-Val de Loire,24,69188346,14472212630.0
2023-05-05,Grand-Est,44,146706778,29754289635.0
2023-05-05,Hauts-de-France,32,143456688,29680264756.0
2023-05-05,Normandie,28,95889647,20787409702.0
2023-05-05,Nouvelle Aquitaine,75,175917359,33975485456.0
2023-05-05,Occitanie,76,191170070,35016907825.0
2023-05-05,Pays de la Loire,52,110731691,22065582489.0
2023-05-05,Provence-Alpes-Côte d'Azur,93,170135576,32567434849.0
2023-05-05,Île-de-France,11,316988458,56788708927.0
2023-05-06,Auvergne-Rhône-Alpes,84,234084259,45514957021.0
2023-05-06,Bourgogne-Franche-Comté,27,82725594,16579662996.0
2023-05-06,Bretagne,53,105003108,20848593162.0
2023-05-06,Centre-Val de Loire,24,69184756,14530343606.0
2023-05-06,Grand-Est,44,146690224,29783138700.0
2023-05-06,Hauts-de-France,32,143447593,29821800530.0
2023-05-06,Normandie,28,95886154,20836019959.0
2023-05-06,Nouvelle Aquitaine,75,175907138,34146990733.0
2023-05-06,Occitanie,76,191157395,35205717758.0
2023-05-06,Pays de la Loire,52,110725062,22120248502.0
2023-05-06,Provence-Alpes-Côte d'Azur,93,170129997,32753003607.0
2023-05-06,Île-de-France,11,316969426,56489733724.0
2023-05-07,Auvergne-Rhône-Alpes,84,234072564,44912519907.0
2023-05-07,Bourgogne-Franche-Comté,27,82721050,16362845623.0
2023-05-07,Bretagne,53,104999536,20492358622.0
2023-05-07,Centre-Val de Loire,24,69181481,14358529992.0
2023-05-07,Grand-Est,44,146685010,29465415945.0
2023-05-07,Hauts-de-France,32,143441494,29484498579.0
2023-05-07,Normandie,28,95881922,20499857952.0
2023-05-07,Nouvelle Aquitaine,75,175900514,33848941722.0
2023-05-07,Occitanie,76,191150504,34927623317.0
2023-05-07,Pays de la Loire,52,110718558,21809742440.0
2023-05-07,Provence-Alpes-Côte d'Azur,93,170124471,32439841524.0
2023-05-07,Île-de-France,11,316958086,55543293238.0
2023-05-08,Auvergne-Rhône-Alpes,84,234073413,45879296960.0
2023-05-08,Bourgogne-Franche-Comté,27,82721588,16691066172.0
2023-05-08,Bretagne,53,105000340,20886226325.0
2023-05-08,Centre-Val de Loire,24,69180426,14645073011.0
2023-05-08,Grand-Est,44,146684106,30038868753.0
2023-05-08,Hauts-de-France,32,143440366,30050095110.0
2023-05-08,Normandie,28,95881186,20907334662.0
2023-05-08,Nouvelle Aquitaine,75,175900356,34620354088.0
2023-05-08,Occitanie,76,191151646,35763108658.0
2023-05-08,Pays de la Loire,52,110718824,22274806748.0
2023-05-08,Provence-Alpes-Côte d'Azur,93,170126301,33197568499.0
2023-05-08,Île-de-France,11,316958964,56718776842.0
2023-05-09,Auvergne-Rhône-Alpes,84,234099668,46902957222.0
2023-05-09,Bourgogne-Franche-Comté,27,82728844,16987214909.0
2023-05-09,Bretagne,53,105010560,21310683306.0
2023-05-09,Centre-Val de Loire,24,69184666,14789457411.0
2023-05-09,Grand-Est,44,146696236,30262021403.0
2023-05-09,Hauts-de-France,32,143453818,30357276520.0
2023-05-09,Normandie,28,95888676,21263863437.0
2023-05-09,Nouvelle Aquitaine,75,175921351,35241001512.0
2023-05-09,Occitanie,76,191174136,36527895661.0
2023-05-09,Pays de la Loire,52,110734842,22661583509.0
2023-05-09,Provence-Alpes-Côte d'Azur,93,170147769,34015149032.0
2023-05-09,Île-de-France,11,316992962,58072749018.0
2023-05-10,Auvergne-Rhône-Alpes,84,234107034,48430181573.0
2023-05-10,Bourgogne-Franche-Comté,27,82733060,17516504908.0
2023-05-10,Bretagne,53,105015104,21937191224.0
2023-05-10,Centre-Val de Loire,24,69183870,15269485975.0
2023-05-10,Grand-Est,44,146699175,31120550632.0
2023-05-10,Hauts-de-France,32,143459545,31211460127.0
2023-05-10,Normandie,28,95889630,21851107836.0
2023-05-10,Nouvelle Aquitaine,75,175928639,36508838778.0
2023-05-10,Occitanie,76,191184888,37842420212.0
2023-05-10,Pays de la Loire,52,110743713,23373177892.0
2023-05-10,Provence-Alpes-Côte d'Azur,93,170160583,35176099789.0
2023-05-10,Île-de-France,11,317020392,59600117141.0
2023-05-11,Auvergne-Rhône-Alpes,84,234114105,48688869862.0
2023-05-11,Bourgogne-Franche-Comté,27,82739214,17595235955.0
2023-05-11,Bretagne,53,105018330,22033294638.0
2023-05-11,Centre-Val de Loire,24,69185712,15328933605.0
2023-05-11,Grand-Est,44,146701518,31302479596.0
2023-05-11,Hauts-de-France,32,143459123,31263335922.0
2023-05-11,Normandie,28,95892598,21933064060.0
2023-05-11,Nouvelle Aquitaine,75,175940098,36745749024.0
2023-05-11,Occitanie,76,191191582,38123968141.0
