Jour,Mois,REGION_Centre-Val de Loire,REGION_Hauts-de-France,Vacances,MIN_TEMPERATURE_C,PRECIP_TOTAL_DAY_MM,Day Length,ENERGIE_SOUTIREE
15,3,True,False,0,0.0,2.0,11.8,24845908307.0
16,3,True,False,0,4.0,0.0,11.9,23317049759.0
17,3,True,False,0,7.0,6.0,11.9,22090602738.0
18,3,True,False,0,8.0,6.0,12.016666666666667,22175629927.0
19,3,True,False,0,8.0,5.0,12.083333333333334,22530779968.0
20,3,True,False,0,7.0,0.0,12.116666666666667,22799286194.0
21,3,True,False,0,5.0,4.0,12.2,21861020121.0
22,3,True,False,0,7.0,7.0,12.25,21813547065.0
23,3,True,False,0,10.0,4.0,12.35,20758798646.0
24,3,True,False,0,9.0,20.0,12.433333333333334,20802878877.0
25,3,True,False,0,8.0,7.0,12.466666666666667,21924024191.0
26,3,True,False,0,6.0,14.0,12.483333333333333,21761702442.0
27,3,True,False,0,5.0,0.0,12.533333333333333,23552937513.0
28,3,True,False,0,0.0,0.0,12.583333333333334,24474404116.0
29,3,True,False,0,6.0,0.0,12.65,21203994257.0
30,3,True,False,0,12.0,6.0,12.683333333333334,19280328439.0
31,3,True,False,0,10.0,27.0,12.733333333333333,20402935052.0
1,4,True,False,0,8.0,11.0,12.8,21842012118.0
2,4,True,False,0,6.0,9.0,12.85,23465412864.0
3,4,True,False,0,3.0,0.0,12.95,23761432955.0
4,4,True,False,0,0.0,0.0,12.966666666666667,24209335342.0
5,4,True,False,0,0.0,0.0,13.016666666666667,24120525299.0
6,4,True,False,0,5.0,1.0,13.083333333333334,22729949597.0
7,4,True,False,0,3.0,3.0,13.133333333333333,22101594444.0
8,4,True,False,0,3.0,0.0,13.233333333333333,21870832543.0
9,4,True,False,0,4.0,0.0,13.25,20185256178.0
10,4,True,False,0,8.0,4.0,13.4,19771285037.0
11,4,True,False,0,8.0,1.0,13.366666666666667,20033892849.0
12,4,True,False,0,8.0,19.0,13.416666666666666,20850664048.0
13,4,True,False,0,3.0,6.0,13.483333333333333,22141767675.0
14,4,True,False,0,3.0,12.0,13.516666666666667,23063482734.0
15,4,True,False,1,7.0,6.0,13.616666666666667,22479571529.0
16,4,True,False,1,3.0,0.0,13.583333333333334,21630273748.0
17,4,True,False,1,5.0,6.0,13.683333333333334,20896049630.0
18,4,True,False,1,4.0,5.0,13.75,19883243799.0
19,4,True,False,1,5.0,1.0,13.8,18599548431.0
20,4,True,False,1,6.0,0.0,13.85,18667744743.0
21,4,True,False,1,2.0,2.0,13.9,19346050337.0
22,4,True,False,1,9.0,20.0,13.95,18994285385.0
23,4,True,False,1,8.0,15.0,14.016666666666667,19046053910.0
24,4,True,False,1,5.0,7.0,14.066666666666666,19075422190.0
25,4,True,False,1,5.0,5.0,14.116666666666667,19211270798.0
26,4,True,False,1,7.0,6.0,14.283333333333333,19008606883.0
27,4,True,False,1,8.0,4.0,14.216666666666667,17357421675.0
28,4,True,False,1,13.0,12.0,14.4,16029537578.0
29,4,True,False,1,11.0,17.0,14.333333333333334,16016929424.0
30,4,True,False,1,7.0,0.0,14.5,15909821323.0
1,5,True,False,1,8.0,1.0,14.55,16122538351.0
2,5,True,False,1,6.0,0.0,14.483333333333333,15901850096.0
3,5,True,False,1,4.0,0.0,14.65,15339100736.0
4,5,True,False,0,8.0,6.0,14.583333333333334,14584307609.0
5,5,True,False,0,10.0,0.0,14.75,14472212630.0
6,5,True,False,0,9.0,2.0,14.8,14530343606.0
7,5,True,False,0,12.0,15.0,14.866666666666667,14358529992.0
8,5,True,False,0,9.0,0.0,14.9,14645073011.0
9,5,True,False,0,11.0,38.0,14.95,14789457411.0
10,5,True,False,0,7.0,10.0,15.0,15269485975.0
11,5,True,False,0,8.0,10.0,15.033333333333333,15328933605.0
12,5,True,False,0,7.0,8.0,14.95,15801474102.0
13,5,True,False,0,9.0,10.0,15.133333333333333,15820658193.0
14,5,True,False,0,8.0,7.0,15.166666666666666,15596732797.0
15,5,True,False,0,8.0,6.0,15.083333333333334,15405086232.0
16,5,True,False,0,4.0,3.0,15.133333333333333,15787416696.0
17,5,True,False,0,5.0,0.0,15.3,15848351938.0
18,5,True,False,1,6.0,0.0,15.216666666666667,15496783479.0
19,5,True,False,1,7.0,2.0,15.25,15184185927.0
20,5,True,False,1,8.0,4.0,15.283333333333333,14783711354.0
21,5,True,False,1,10.0,0.0,15.466666666666667,14523918571.0
22,5,True,False,1,14.0,3.0,15.366666666666667,14030725638.0
23,5,True,False,1,12.0,1.0,15.4,13880924872.0
24,5,True,False,0,7.0,0.0,15.433333333333334,14089268123.0
25,5,True,False,0,7.0,0.0,15.466666666666667,13889558851.0
26,5,True,False,0,9.0,0.0,15.5,13774862369.0
27,5,True,False,0,10.0,0.0,15.533333333333333,13648545530.0
28,5,True,False,0,12.0,0.0,15.566666666666666,13247774096.0
29,5,True,False,0,12.0,0.0,15.6,13500202470.0
30,5,True,False,0,10.0,0.0,15.616666666666667,13428362894.0
31,5,True,False,0,10.0,0.0,15.65,13531420629.0
1,6,True,False,0,12.0,0.0,15.683333333333334,13339737327.0
2,6,True,False,0,11.0,0.0,15.7,13405122101.0
3,6,True,False,0,9.0,0.0,15.733333333333333,13506453227.0
4,6,True,False,0,11.0,1.0,15.766666666666667,13325666953.0
5,6,True,False,0,11.0,1.0,15.783333333333333,13198369991.0
6,6,True,False,0,11.0,1.0,15.8,13212027863.0
7,6,True,False,0,13.0,0.0,15.816666666666666,13389072977.0
8,6,True,False,0,14.0,1.0,15.833333333333334,13264469885.0
9,6,True,False,0,17.0,14.0,15.85,13359100804.0
10,6,True,False,0,16.0,19.0,15.966666666666667,13443331310.0
11,6,True,False,0,15.0,6.0,15.883333333333333,13368638366.0
12,6,True,False,0,15.0,17.0,15.9,13218637069.0
13,6,True,False,0,14.0,5.0,15.916666666666666,13219527528.0
14,6,True,False,0,13.0,0.0,15.916666666666666,13400152924.0
15,6,True,False,0,15.0,0.0,15.933333333333334,13249017744.0
16,6,True,False,0,15.0,0.0,15.933333333333334,13358234220.0
17,6,True,False,0,17.0,1.0,15.95,13504111645.0
18,6,True,False,0,17.0,37.0,15.95,13378920420.0
19,6,True,False,0,15.0,10.0,15.95,13308999722.0
20,6,True,False,0,16.0,13.0,15.966666666666667,13351273003.0
21,6,True,False,0,16.0,15.0,15.966666666666667,13549269968.0
22,6,True,False,0,16.0,78.0,15.95,13401611117.0
23,6,True,False,0,13.0,1.0,16.05,13455249015.0
24,6,True,False,0,15.0,0.0,15.95,13566989174.0
25,6,True,False,0,16.0,0.0,15.933333333333334,13599272202.0
26,6,True,False,0,14.0,0.0,15.933333333333334,13613396488.0
27,6,True,False,0,12.0,0.0,15.933333333333334,13460678357.0
28,6,True,False,0,14.0,0.0,16.016666666666666,13613856781.0
29,6,True,False,0,17.0,13.0,16.016666666666666,13595660169.0
30,6,True,False,0,11.0,3.0,15.9,13387989220.0
1,7,True,False,0,15.0,12.0,15.9,13144450755.0
2,7,True,False,0,14.0,1.0,15.866666666666667,13093929804.0
3,7,True,False,0,12.0,3.0,15.85,13082366477.0
4,7,True,False,0,10.0,2.0,15.85,13149452296.0
5,7,True,False,0,11.0,6.0,15.833333333333334,13238472400.0
6,7,True,False,0,12.0,0.0,15.8,13247167989.0
7,7,True,False,0,15.0,0.0,15.783333333333333,13492267709.0
8,7,True,False,1,17.0,9.0,15.866666666666667,13653398361.0
9,7,True,False,1,18.0,7.0,15.75,13590934248.0
10,7,True,False,1,16.0,0.0,15.716666666666667,13845511642.0
11,7,True,False,1,16.0,3.0,15.683333333333334,13994008531.0
12,7,True,False,1,15.0,0.0,15.666666666666666,13605529018.0
13,7,True,False,1,12.0,0.0,15.633333333333333,13316085114.0
14,7,True,False,1,14.0,0.0,15.6,13179219798.0
15,7,True,False,1,17.0,6.0,15.583333333333334,13177190621.0
16,7,True,False,1,12.0,0.0,15.55,13066786566.0
17,7,True,False,1,11.0,0.0,15.516666666666667,13317644524.0
18,7,True,False,1,14.0,3.0,15.483333333333333,13583685850.0
19,7,True,False,1,13.0,0.0,15.45,13588597854.0
20,7,True,False,1,13.0,0.0,15.416666666666666,13451389786.0
21,7,True,False,1,14.0,1.0,15.383333333333333,13357853084.0
22,7,True,False,1,11.0,0.0,15.333333333333334,13173465703.0
23,7,True,False,1,15.0,4.0,15.3,13164702482.0
24,7,True,False,1,16.0,6.0,15.266666666666667,13155929516.0
25,7,True,False,1,14.0,14.0,15.366666666666667,12958035512.0
26,7,True,False,1,11.0,5.0,15.333333333333334,12849423121.0
27,7,True,False,1,13.0,0.0,15.15,12958475110.0
28,7,True,False,1,16.0,13.0,15.1,13108928592.0
29,7,True,False,1,15.0,6.0,15.2,13033457695.0
30,7,True,False,1,11.0,2.0,15.15,12790126254.0
31,7,True,False,1,13.0,1.0,15.1,12861003439.0
1,8,True,False,1,17.0,13.0,15.066666666666666,12814841007.0
2,8,True,False,1,18.0,18.0,14.9,12990723834.0
3,8,True,False,1,15.0,28.0,14.966666666666667,12909613506.0
4,8,True,False,1,12.0,6.0,14.933333333333334,12754578730.0
5,8,True,False,1,12.0,5.0,14.883333333333333,12735247203.0
6,8,True,False,1,13.0,6.0,14.7,12582676108.0
7,8,True,False,1,10.0,3.0,14.783333333333333,12577458987.0
8,8,True,False,1,13.0,0.0,14.733333333333333,12615128514.0
9,8,True,False,1,13.0,0.0,14.683333333333334,12616009525.0
10,8,True,False,1,16.0,0.0,14.633333333333333,12721433002.0
11,8,True,False,1,17.0,13.0,14.45,12950459952.0
12,8,True,False,1,18.0,8.0,14.4,12858279533.0
13,8,True,False,1,14.0,0.0,14.483333333333333,12678870874.0
14,8,True,False,1,17.0,22.0,14.3,12788374403.0
15,8,True,False,1,15.0,6.0,14.25,12748516473.0
16,8,True,False,1,17.0,4.0,14.2,12953483435.0
17,8,True,False,1,17.0,8.0,14.15,13127960201.0
18,8,True,False,1,19.0,3.0,14.1,13443818361.0
19,8,True,False,1,20.0,7.0,14.05,13527400183.0
20,8,True,False,1,19.0,0.0,13.983333333333333,13639002581.0
21,8,True,False,1,19.0,0.0,13.95,14067716293.0
22,8,True,False,1,20.0,0.0,13.9,14373941943.0
23,8,True,False,1,20.0,3.0,13.833333333333334,14604539066.0
24,8,True,False,1,21.0,3.0,13.783333333333333,14564061242.0
25,8,True,False,1,18.0,3.0,13.733333333333333,13908616647.0
26,8,True,False,1,11.0,1.0,13.616666666666667,13342811254.0
27,8,True,False,1,10.0,0.0,13.616666666666667,12968681673.0
28,8,True,False,1,12.0,9.0,13.65,12896501159.0
29,8,True,False,1,10.0,0.0,13.55,12944385563.0
30,8,True,False,1,14.0,1.0,13.55,13006990221.0
31,8,True,False,1,11.0,5.0,13.5,13117616070.0
1,9,True,False,1,14.0,4.0,13.383333333333333,13202303263.0
2,9,True,False,1,16.0,11.0,13.383333333333333,13191685683.0
3,9,True,False,1,17.0,0.0,13.333333333333334,13275673229.0
4,9,True,False,1,17.0,0.0,13.283333333333333,13374167497.0
5,9,True,False,1,20.0,0.0,13.166666666666666,13444644193.0
6,9,True,False,0,20.0,0.0,13.166666666666666,13681718356.0
7,9,True,False,0,19.0,0.0,13.116666666666667,13527660617.0
8,9,True,False,0,20.0,0.0,12.966666666666667,13694607511.0
9,9,True,False,0,20.0,0.0,12.966666666666667,13723669934.0
10,9,True,False,0,20.0,0.0,12.866666666666667,13705555774.0
11,9,True,False,0,19.0,5.0,12.8,13346720516.0
12,9,True,False,0,17.0,4.0,12.8,13150943406.0
13,9,True,False,0,16.0,0.0,12.733333333333333,13197707165.0
14,9,True,False,0,15.0,0.0,12.6,13042016520.0
15,9,True,False,0,15.0,0.0,12.6,13141273447.0
16,9,True,False,0,18.0,1.0,12.55,13242286235.0
17,9,True,False,0,17.0,12.0,12.5,13286200047.0
18,9,True,False,0,16.0,4.0,12.433333333333334,13086091770.0
19,9,True,False,0,12.0,0.0,12.383333333333333,12952833971.0
20,9,True,False,0,13.0,0.0,12.316666666666666,13147526664.0
21,9,True,False,0,15.0,45.0,12.266666666666667,13168561589.0
22,9,True,False,0,11.0,9.0,12.216666666666667,13294735505.0
23,9,True,False,0,9.0,2.0,12.15,13518602138.0
24,9,True,False,0,8.0,0.0,12.116666666666667,13508880372.0
25,9,True,False,0,11.0,0.0,12.033333333333333,13204362742.0
26,9,True,False,0,13.0,0.0,12.05,13062581031.0
27,9,True,False,0,14.0,0.0,11.933333333333334,13226821346.0
28,9,True,False,0,15.0,0.0,11.85,13052796620.0
29,9,True,False,0,17.0,0.0,11.866666666666667,13189973317.0
30,9,True,False,0,11.0,0.0,11.766666666666667,13346473392.0
1,10,True,False,0,14.0,0.0,11.683333333333334,13502678640.0
2,10,True,False,0,15.0,0.0,11.65,13183631858.0
3,10,True,False,0,17.0,6.0,11.6,13121328322.0
4,10,True,False,0,9.0,0.0,11.516666666666667,13583013058.0
5,10,True,False,0,9.0,0.0,11.483333333333333,13720778898.0
6,10,True,False,0,10.0,0.0,11.433333333333334,14104077048.0
7,10,True,False,0,10.0,0.0,11.35,14309745492.0
8,10,True,False,0,14.0,0.0,11.316666666666666,13963553940.0
9,10,True,False,0,14.0,0.0,11.266666666666667,13440603610.0
10,10,True,False,0,15.0,0.0,11.2,13326793527.0
11,10,True,False,0,14.0,0.0,11.166666666666666,13483972283.0
12,10,True,False,0,15.0,0.0,11.116666666666667,13314566510.0
13,10,True,False,0,16.0,0.0,11.05,13420234184.0
14,10,True,False,0,12.0,5.0,11.0,13804700471.0
15,10,True,False,0,9.0,0.0,10.9,14652522533.0
16,10,True,False,0,5.0,0.0,10.833333333333334,16054589347.0
17,10,True,False,0,7.0,0.0,10.733333333333333,16496415280.0
18,10,True,False,0,15.0,20.0,10.716666666666667,15590300198.0
19,10,True,False,0,14.0,17.0,10.766666666666667,14690348638.0
20,10,True,False,0,13.0,39.0,10.666666666666666,15029839023.0
21,10,True,False,1,10.0,21.0,10.616666666666667,16117752792.0
22,10,True,False,1,9.0,1.0,10.566666666666666,16468318206.0
23,10,True,False,1,9.0,11.0,10.566666666666666,18155998440.0
24,10,True,False,1,10.0,6.0,10.45,17320265072.0
25,10,True,False,1,12.0,6.0,10.4,17328447830.0
26,10,True,False,1,13.0,31.0,10.35,17539340232.0
27,10,True,False,1,10.0,9.0,10.3,18533640996.0
28,10,True,False,1,10.0,24.0,10.233333333333333,20018130743.0
29,10,True,False,1,12.0,25.0,10.183333333333334,18307038721.0
30,10,True,False,1,11.0,28.0,10.133333333333333,19195382217.0
31,10,True,False,1,10.0,9.0,10.083333333333334,19037675852.0
1,11,True,False,1,10.0,7.0,10.033333333333333,19266000917.0
2,11,True,False,1,8.0,42.0,9.966666666666667,20469023583.0
3,11,True,False,1,5.0,5.0,9.933333333333334,22389807301.0
4,11,True,False,1,8.0,23.0,9.883333333333333,22654306531.0
5,11,True,False,1,10.0,15.0,9.833333333333334,21809262679.0
6,11,True,False,1,8.0,16.0,9.8,21973057751.0
7,11,True,False,1,6.0,10.0,9.616666666666667,22613829982.0
8,11,True,False,0,6.0,5.0,9.566666666666666,23211543743.0
9,11,True,False,0,8.0,22.0,9.516666666666667,23164207673.0
10,11,True,False,0,5.0,9.0,9.466666666666667,24031451143.0
11,11,True,False,0,5.0,4.0,9.433333333333334,24429610874.0
12,11,True,False,0,10.0,16.0,9.366666666666667,23504255604.0
13,11,True,False,0,14.0,10.0,9.333333333333334,20916980317.0
14,11,True,False,0,11.0,22.0,9.283333333333333,20484818505.0
15,11,True,False,0,8.0,3.0,9.25,21203958065.0
16,11,True,False,0,8.0,7.0,9.183333333333334,22598802647.0
17,11,True,False,0,6.0,5.0,9.15,22955360697.0
18,11,True,False,0,8.0,3.0,9.1,23238835546.0
19,11,True,False,0,12.0,6.0,9.066666666666666,21589927520.0
20,11,True,False,0,9.0,6.0,9.15,22145340427.0
21,11,True,False,0,8.0,6.0,8.983333333333333,22738604723.0
22,11,True,False,0,6.0,1.0,9.083333333333334,24253879113.0
23,11,True,False,0,4.0,0.0,8.9,25615116597.0
24,11,True,False,0,6.0,3.0,8.866666666666667,25409676528.0
25,11,True,False,0,1.0,0.0,8.983333333333333,28400229734.0
26,11,True,False,0,2.0,0.0,8.8,30602388946.0
27,11,True,False,0,3.0,21.0,8.9,29865530716.0
28,11,True,False,0,5.0,6.0,8.866666666666667,28731415523.0
29,11,True,False,0,2.0,10.0,8.7,30241115269.0
30,11,True,False,0,3.0,13.0,8.8,29496723078.0
1,12,True,False,0,3.0,1.0,8.783333333333333,30230855176.0
2,12,True,False,0,-2.0,0.0,8.75,34045677997.0
3,12,True,False,0,-1.0,0.0,8.733333333333333,35482440425.0
4,12,True,False,0,4.0,8.0,8.55,32600389660.0
5,12,True,False,0,5.0,7.0,8.666666666666666,30599515987.0
6,12,True,False,0,3.0,1.0,8.65,31283308227.0
7,12,True,False,0,1.0,7.0,8.616666666666667,32411909590.0
8,12,True,False,0,8.0,3.0,8.6,29059729934.0
9,12,True,False,0,7.0,32.0,8.583333333333334,28597705595.0
10,12,True,False,0,7.0,8.0,8.566666666666666,26889844124.0
11,12,True,False,0,12.0,16.0,8.55,24778627249.0
12,12,True,False,0,11.0,30.0,8.533333333333333,24218688092.0
13,12,True,False,0,8.0,14.0,8.516666666666667,26053312760.0
14,12,True,False,0,6.0,3.0,8.516666666666667,27748783806.0
15,12,True,False,0,7.0,2.0,8.5,27477012845.0
16,12,True,False,0,3.0,0.0,8.483333333333333,29561675616.0
17,12,True,False,0,2.0,0.0,8.483333333333333,32074640577.0
18,12,True,False,0,2.0,0.0,8.483333333333333,32842639853.0
19,12,True,False,0,2.0,2.0,8.466666666666667,32128809459.0
20,12,True,False,0,4.0,9.0,8.466666666666667,30384739417.0
21,12,True,False,0,8.0,6.0,8.466666666666667,28645993175.0
22,12,True,False,0,10.0,4.0,8.466666666666667,27398615079.0
23,12,True,False,1,6.0,1.0,8.466666666666667,27136338433.0
24,12,True,False,1,6.0,0.0,8.466666666666667,26884361427.0
25,12,True,False,1,8.0,0.0,8.483333333333333,25894013567.0
26,12,True,False,1,9.0,3.0,8.483333333333333,27039588218.0
27,12,True,False,1,6.0,0.0,8.483333333333333,28048946232.0
28,12,True,False,1,8.0,5.0,8.5,27489073064.0
29,12,True,False,1,7.0,5.0,8.516666666666667,26706787364.0
30,12,True,False,1,8.0,1.0,8.516666666666667,26494119347.0
31,12,True,False,1,7.0,9.0,8.533333333333333,27810117926.0
1,1,True,False,1,6.0,8.0,8.55,27290593081.0
2,1,True,False,1,9.0,21.0,8.566666666666666,27139995798.0
3,1,True,False,1,9.0,6.0,8.583333333333334,26085187744.0
4,1,True,False,1,6.0,8.0,8.6,26587908985.0
5,1,True,False,1,5.0,2.0,8.616666666666667,27661457102.0
6,1,True,False,1,2.0,3.0,8.65,30641776899.0
7,1,True,False,1,2.0,4.0,8.666666666666666,33515331939.0
8,1,True,False,1,-2.0,0.0,8.55,38452819319.0
9,1,True,False,1,-2.0,2.0,8.716666666666667,41114825706.0
10,1,True,False,0,-4.0,0.0,8.733333333333333,41716338019.0
11,1,True,False,0,0.0,0.0,8.783333333333333,40389617828.0
12,1,True,False,0,-2.0,0.0,8.8,41297099710.0
13,1,True,False,0,-2.0,0.0,8.833333333333334,43559370572.0
14,1,True,False,0,-1.0,0.0,8.866666666666667,43119108611.0
15,1,True,False,0,0.0,4.0,8.9,39707208235.0
16,1,True,False,0,-2.0,0.0,8.8,41927581222.0
17,1,True,False,0,9.0,40.0,8.833333333333334,34012245401.0
18,1,True,False,0,0.0,41.0,9.0,34310113896.0
19,1,True,False,0,-2.0,0.0,9.05,40316236672.0
20,1,True,False,0,-3.0,0.0,8.95,42416634796.0
21,1,True,False,0,0.0,2.0,8.983333333333333,39149707501.0
22,1,True,False,0,8.0,15.0,9.033333333333333,30820847638.0
23,1,True,False,0,6.0,1.0,9.066666666666666,28903577415.0
24,1,True,False,0,11.0,4.0,9.116666666666667,24673147477.0
25,1,True,False,0,10.0,6.0,9.15,23298281070.0
26,1,True,False,0,9.0,7.0,9.2,24747722196.0
27,1,True,False,0,1.0,0.0,9.233333333333333,30024662849.0
28,1,True,False,0,3.0,0.0,9.283333333333333,30669264929.0
29,1,True,False,0,6.0,0.0,9.333333333333334,27742251038.0
30,1,True,False,0,8.0,0.0,9.383333333333333,25620485895.0
31,1,True,False,0,6.0,0.0,9.416666666666666,25696121338.0
1,2,True,False,0,7.0,4.0,9.466666666666667,25568548906.0
2,2,True,False,0,5.0,0.0,9.65,26513629028.0
3,2,True,False,0,8.0,0.0,9.566666666666666,27615873262.0
4,2,True,False,0,8.0,0.0,9.75,27097833875.0
5,2,True,False,0,5.0,0.0,9.783333333333333,27682005718.0
6,2,True,False,0,8.0,0.0,9.716666666666667,26954729907.0
7,2,True,False,0,9.0,18.0,9.883333333333333,25879842859.0
8,2,True,False,0,10.0,12.0,9.816666666666666,23849738505.0
9,2,True,False,0,9.0,20.0,9.983333333333333,24116578875.0
10,2,True,False,0,7.0,17.0,10.033333333333333,26176310169.0
11,2,True,False,0,7.0,6.0,10.1,26994180872.0
12,2,True,False,0,4.0,0.0,10.133333333333333,27547404450.0
13,2,True,False,0,3.0,1.0,10.2,28307103379.0
